id	text	author	date
"285469074488709120"	"I very sad. #vietnam"	"KimLamthi"	"2012-12-30 19:35:05"
"285469032512118785"	"Dude in going to Vietnam (@YouTube http://t.co/nzZBty7f)"	"familia2123"	"2012-12-30 19:34:55"
"285468884167950336"	"RT @Boomerjeff: John Kerry for Secretary of State? After his malicious, false testimony against Vietnam troops he shoulda been ostracized not rewarded #tcot"	"ArizonaLuke"	"2012-12-30 19:34:20"
"285468591430709249"	"RT @ayooodang: “@OhHayNguyen: Omg so glad my gma made it to Vietnam safely, I miss her alreaaady!” MY GPAS GOING TO VIETNAM THIS WEEK 😱"	"OhHayNguyen"	"2012-12-30 19:33:10"
"285468565337960448"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"ddddaiane"	"2012-12-30 19:33:04"
"285468520001716224"	"“@OhHayNguyen: Omg so glad my gma made it to Vietnam safely, I miss her alreaaady!” MY GPAS GOING TO VIETNAM THIS WEEK 😱"	"ayooodang"	"2012-12-30 19:32:53"
"285468423838900224"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"_viviana_1D_SP"	"2012-12-30 19:32:30"
"285468421859209217"	"- 121129 "Vietnam! Put it back on!!"  #BestMemories2012"	"pphhhuonganhh"	"2012-12-30 19:32:30"
"285468416171708416"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"mxkthy_pchango"	"2012-12-30 19:32:28"
"285468368012705792"	"Welcome Home http://t.co/7iOI2O5X  the power of words #RT #PTSD #Vietnam"	"BertCarson"	"2012-12-30 19:32:17"
"285468336844832768"	"@deeannmercier @theotherHilary The Vietnam Special is my favourite. And Bolivia. And all of them, really."	"MacPhersonA"	"2012-12-30 19:32:09"
"285468311976808449"	"RT @natalieclow: So excited to Thailand and Vietnam @amy_minto @rachelbell95. #gapyah2.0"	"rachelbell95"	"2012-12-30 19:32:03"
"285468253172690945"	"@christoffeee OK! I've gone back to BFBC2 Vietnam, cos I hate BF3!"	"thespiritofjazz"	"2012-12-30 19:31:49"
"285468219253329920"	"RT @totalfratmove: Talking about hell week like it was Vietnam. #TFM"	"Quinnbuellz"	"2012-12-30 19:31:41"
"285468194020413440"	"@manaliebanalie nigga I never had an ex named Jason -.- ill kick you. Obsession Jason is in Vietnam lolol"	"suppcrystalmeth"	"2012-12-30 19:31:35"
"285468079482351616"	"RT @The_Bernicle: “@totalfratmove: Talking about hell week like it was Vietnam. #TFM” DeltaNam @goodballsjeff @manylemis @MartinsTraps @JimTheHumann @oopsilon"	"goodballsjeff"	"2012-12-30 19:31:08"
"285467973311930368"	"Banh Mi: Colonial Vietnamese Street Food - #travel #cuisine #vietnam #culture - http://t.co/7NyujpJ5"	"adventurocity"	"2012-12-30 19:30:43"
"285467956266287105"	"That awkward moment when Dia goes to Vietnam and suddenly turns into a stereotypical Asian ✌ http://t.co/VQfVTuI5"	"samanthabeard"	"2012-12-30 19:30:39"
"285467937605820417"	"RT @natalieclow: So excited to Thailand and Vietnam @amy_minto @rachelbell95. #gapyah2.0"	"amy_minto"	"2012-12-30 19:30:34"
"285467870006231040"	"Today We Honor these brave men who died on this day during the Vietnam conflict:      ERIC C. MAGNUSON RAMSEY, NJ... http://t.co/xwnMQxm3"	"NJVVMF"	"2012-12-30 19:30:18"
"285467816725991424"	"Good morning Vietnam gerard http://t.co/hroRubFa"	"AlizAllTimeLow"	"2012-12-30 19:30:06"
"285467783091871744"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"_astr0naut"	"2012-12-30 19:29:57"
"285467741194964993"	"Omg so glad my gma made it to Vietnam safely, I miss her alreaaady!"	"OhHayNguyen"	"2012-12-30 19:29:47"
"285467561271885825"	"my dad is telling my little sisters friend that he went to school in Vietnam &amp; that if he wanted to cut his hair he had to use broken glass."	"shanana_newerth"	"2012-12-30 19:29:05"
"285467466203803648"	"I feel like @Zepp1978 is having Vietnam flashbacks with this #Colts #Texans game. Tweets already turning vitriolic out of spite."	"QuestionablyBD"	"2012-12-30 19:28:42"
"285467335811272704"	"Good morning Vietnam"	"BlenSolo"	"2012-12-30 19:28:11"
"285467234346860544"	"Doing (starting) Vietnam revision made me realise how much I miss it. #fuRussia"	"SarahRevely"	"2012-12-30 19:27:47"
"285467182186524673"	"@kevcops "god damnit Walter what does Vietnam have to do with any of this? Everything's a fucking travesty with you, man""	"aaronjkobren"	"2012-12-30 19:27:34"
"285467147252150272"	"Yessssss thanx too my bro @troy_story_23  @ Vietnam Cafe http://t.co/fB4cLK8g"	"Killin_Em_kid"	"2012-12-30 19:27:26"
"285466758620520451"	"Yummy warm food!! (@ Vietnam Restaurant) http://t.co/wP4niVY8"	"hairrulz"	"2012-12-30 19:25:53"
"285466742308888576"	"Man Cave on The 4th Floor. @ Independence Palace, Vietnam. http://t.co/Hq6s0JY8"	"KenzieDelaine"	"2012-12-30 19:25:49"
"285466673027371008"	"RT @DiaFramps: Thanks for having me Vietnam! http://t.co/pGA4coTg"	"leannie368"	"2012-12-30 19:25:33"
"285466615364079616"	"RT @totalfratmove: Talking about hell week like it was Vietnam. #TFM"	"kevcops"	"2012-12-30 19:25:19"
"285466558271217664"	".@bigdaddybone01 I was raised by veterans. The Vietnam war changed my uncle. Brave men and women deserve better. I support my local VFW"	"Phantomvex"	"2012-12-30 19:25:05"
"285466516143620097"	"@ItsMeGrizz this book I'm reading talks about Latinos in Vietnam really good book"	"Rory_rdrgz"	"2012-12-30 19:24:55"
"285466440402890752"	"So excited to Thailand and Vietnam @amy_minto @rachelbell95. #gapyah2.0"	"natalieclow"	"2012-12-30 19:24:37"
"285466397105061889"	"Top gear Vietnam special, probz in my top 5 everrrrrt"	"kashars"	"2012-12-30 19:24:27"
"285466343136952320"	"RT @amnestydk: 10 absurd and unjust arrests of 2012 http://t.co/vwCmEtGP #PussyRiot #Belarus #Bahrain #TeddyBears #AlberSaber #Vietnam"	"ElricMoorcock"	"2012-12-30 19:24:14"
"285466301256843264"	"RT @JohnCornyn: Austin Statesman: Georgetown Veteran Slain in Vietnam to Receive Medal After 45 Years http://t.co/OGJVUDlR"	"Yensid1970"	"2012-12-30 19:24:04"
"285466185460502528"	"Venturing into Vietnam: Day 01  24 DecemberOur day starts early  about 3am actually with an SMS from the airline... http://t.co/viytl97w"	"SafariLogix"	"2012-12-30 19:23:36"
"285466184181223425"	"Venturing into Vietnam: Day 01  24 DecemberOur day starts early  about 3am actually with an SMS from the airline... http://t.co/dF2fdtr8"	"Travel_Market"	"2012-12-30 19:23:36"
"285466164434456576"	"Kim Jong's decorator was putting in work. @ Independence Palace, Vietnam. http://t.co/INyBMWSv"	"KenzieDelaine"	"2012-12-30 19:23:31"
"285466149150420992"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"wendy_astronaut"	"2012-12-30 19:23:28"
"285466019366043651"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Darrenismylove"	"2012-12-30 19:22:57"
"285465806521909248"	"Watching Platoon. The Vietnam War was dumb."	"alohwishus"	"2012-12-30 19:22:06"
"285465746400751617"	"The amount of black and latino people that died in or came back completely fucked up from Vietnam is staggering."	"ItsMeGrizz"	"2012-12-30 19:21:52"
"285465717753671680"	"John Kerry for Secretary of State? After his malicious, false testimony against Vietnam troops he shoulda been ostracized not rewarded #tcot"	"Boomerjeff"	"2012-12-30 19:21:45"
"285465531795001344"	"#JohnKerry has many Vietnam Veterans supporting him. http://t.co/PLH9vx18"	"freon500"	"2012-12-30 19:21:01"
"285465502460039169"	"@robster38 @sommervillebbc Couldn't agree more. His shot of the shell shocked marine in Vietnam is incredible"	"guynichollsao"	"2012-12-30 19:20:54"
"285465464711290880"	"@KMGMT They found this already: http://t.co/YwLAl4bg The Voice Vietnam with Dia"	"jmfirs"	"2012-12-30 19:20:45"
"285465260553543680"	"“@kicksonfire: Where's the best place to get all your sneaker info?” Vietnam"	"SloanColassard"	"2012-12-30 19:19:56"
"285465233835843584"	"RT @alexisraphael: so catch me in southampton NYE then Manchester NYD...then im buggering off to thailand and vietnam in jan for a break! :)"	"DJK1R3Y"	"2012-12-30 19:19:50"
"285465218946048000"	"I uploaded a @YouTube video http://t.co/a8uiVm2z Rickshaw ride in Tan Chau Vietnam AmaWaterways"	"LatinThugMusic"	"2012-12-30 19:19:46"
"285465179754471424"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Titilarose"	"2012-12-30 19:19:37"
"285465150746660864"	"RT @alexisraphael: so catch me in southampton NYE then Manchester NYD...then im buggering off to thailand and vietnam in jan for a break! :)"	"RDKeary"	"2012-12-30 19:19:30"
"285465075995799552"	"Somewhere in Ho chi minh city. #vietnam#hochiminh#webstagram#instagood#instamood#instathai#photooftheday#ins http://t.co/wh0Qb6py"	"sasamoku"	"2012-12-30 19:19:12"
"285465072145424384"	"America lost Vietnam, won Gulf War, and continues to lose on the War on Terror or whatever that shit was/is"	"ItsMeGrizz"	"2012-12-30 19:19:11"
"285465067883986944"	"LMAOOOOOOOOOOO RT @ItsMeGrizz "Man if coach would have put me in the game in Vietnam, we woulda won that war" - America"	"MrGChristopher"	"2012-12-30 19:19:10"
"285465050498625536"	"Maybe it got returned to the wrong library? @ Independence Palace, Vietnam. http://t.co/BsKTXFQG"	"KenzieDelaine"	"2012-12-30 19:19:06"
"285464955401154560"	"RT @ItsMeGrizz: "Man if coach would have put me in the game in Vietnam, we woulda won that war" - America"	"BeatinOdds"	"2012-12-30 19:18:43"
"285464861285175296"	""Man if coach would have put me in the game in Vietnam, we woulda won that war" - America"	"ItsMeGrizz"	"2012-12-30 19:18:21"
"285464781316583424"	"helping someone study  Australia in the Vietnam War Era  -  australian history #flashcards #learning #studytips http://t.co/uv8BR6lH"	"swipestudy"	"2012-12-30 19:18:02"
"285464512197451776"	"Talk about the wisdom of light. Maybe the electricity went out that day. @ Independence Palace, Vietnam. http://t.co/bgpp7TZS"	"KenzieDelaine"	"2012-12-30 19:16:58"
"285464335483015168"	"Out  with the bros afternoon lunch  @ Vietnam Cafe http://t.co/QwkEXa00"	"Killin_Em_kid"	"2012-12-30 19:16:15"
"285464249923432448"	"Si did everything in Vietnam"	"SlythErudite"	"2012-12-30 19:15:55"
"285464221842563072"	"@thehamsterscage @JeremyClarkson @nikkimaltby @MrJamesMay Botswana was truly fabulous, with Vietnam my second best liked special."	"Milnoc"	"2012-12-30 19:15:48"
"285463954262728704"	"Somewhere in Ho chi minh city. #vietnam#hochiminh#webstagram#instagood#instamood#instathai#photooftheday#ins http://t.co/TMRkeu1N"	"sasamoku"	"2012-12-30 19:14:45"
"285463762968924160"	"Good morning vietnam."	"CockyBlackWoman"	"2012-12-30 19:13:59"
"285463689400823808"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"ManonKls"	"2012-12-30 19:13:41"
"285463659663224833"	"@NoFrict1on @Redsoulsearcher @xylonex yup, not a device id advocate either. Vietnam broken glass was used."	"TruthIzSexy"	"2012-12-30 19:13:34"
"285463605086941184"	"On Fire! @ Independence Palace, Vietnam. http://t.co/N0UcZRgn"	"KenzieDelaine"	"2012-12-30 19:13:21"
"285463406151077889"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"crf_fernanda"	"2012-12-30 19:12:34"
"285463364736524288"	"RT @JohnCornyn: Austin Statesman: Georgetown Veteran Slain in Vietnam to Receive Medal After 45 Years http://t.co/OGJVUDlR"	"MScottAlarcon"	"2012-12-30 19:12:24"
"285463188034703360"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"QueenMariRuyB"	"2012-12-30 19:11:42"
"285463169571364864"	"@thewantedmusic Bring The Wanted to Vietnam in 2013!! #TWResolution"	"TrinhPhuonggTW"	"2012-12-30 19:11:37"
"285463037245280256"	"@Redsoulsearcher @xylonex @truthizsexy war in itself is a perverse act, it's to be expected tbh, look at Vietnam war, raping/murder..."	"NoFrict1on"	"2012-12-30 19:11:06"
"285463004110282752"	"@DiaFramps thank you for coming Vietnam :)"	"PandaT_94"	"2012-12-30 19:10:58"
"285462760484139008"	"RT @DiaFramps: Thanks for having me Vietnam! http://t.co/pGA4coTg"	"PandaT_94"	"2012-12-30 19:10:00"
"285462732126420992"	""@TeamHalaMadrid:RealHajarCF @iiVAMOSREALL_ vietnam" cool mn broertje vind viatnamese kinderen leuk"	"RealHajarCF"	"2012-12-30 19:09:53"
"285462641911160833"	"China must be excluded from UN http://t.co/ZMBinGx4 #Greece #Taiwan #Turkey #India #Thailand #Singapore #Vietnam"	"Alert_from_Asia"	"2012-12-30 19:09:32"
"285462579575406594"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Lau8_ASTRONAUT"	"2012-12-30 19:09:17"
"285462550806667265"	"In the end the maps didn't work. @ Independence Palace, Vietnam. http://t.co/DAXfDakH"	"KenzieDelaine"	"2012-12-30 19:09:10"
"285462451636563969"	"Sixth Scale News: Cold War (Vietnam) What do we want? Apocalypse! When do we want it?...: "I'm a photo journalis... http://t.co/pVAdkhxa"	"onesixthwarrior"	"2012-12-30 19:08:46"
"285462372720705536"	"@roofless It was also a big reason we went to Movement and made the Vietnam trip happen this year. Lesson learned. Have fun now."	"jscro"	"2012-12-30 19:08:27"
"285462271851900928"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Neo_trix"	"2012-12-30 19:08:03"
"285462150238060544"	"Watching "Good Morning Vietnam". Robin Williams is SUCH an amazing actor. Just a crazily talented man!!"	"meggiemonstre"	"2012-12-30 19:07:34"
"285461824466481152"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"veroblouin"	"2012-12-30 19:06:17"
"285461765108686848"	"RT @amnesty: #VietNam: Release bloggers, stop silencing dissent http://t.co/cuTBX3zr #freespeech"	"Feeddahungry"	"2012-12-30 19:06:03"
"285461751636578304"	"RT @WordVietnam: In #NhaTrang this New Year's Eve? There's only one place to celebrate the start of 2013 - Sailing Club. http://t.co/CiUptizQ #Vietnam"	"vietnamrelief"	"2012-12-30 19:05:59"
"285461709370580992"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"AllTimeAtSixx"	"2012-12-30 19:05:49"
"285461665879846912"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"andreamortiz"	"2012-12-30 19:05:39"
"285461510220824576"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"PaoReyes2709"	"2012-12-30 19:05:02"
"285461389663948801"	"Def Min Phùng Quang Thanh: The priority duty of the arm force is to fight against the peaceful evolution - Is it weird? http://t.co/ofVeoHv2"	"DanTocSinhTon"	"2012-12-30 19:04:33"
"285461332713697280"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Joicontreras"	"2012-12-30 19:04:19"
"285461222307008512"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"veronicamarello"	"2012-12-30 19:03:53"
"285461216313344001"	"@Caliwanab @macystarwalt I miss u it's been since like Vietnam since I've seen u"	"MRankinz"	"2012-12-30 19:03:52"
"285461180204584960"	"@ParaCim96 Drive, Full Metal Jacket, Good Morning Vietnam, Scarface"	"WhosCasper"	"2012-12-30 19:03:43"
"285460995269328897"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"ashleeeym"	"2012-12-30 19:02:59"
"285460986134147072"	""how old do you think i am?" "i dunno...vietnam age?""	"livetwatthebat"	"2012-12-30 19:02:57"
"285460871084380160"	"@nice35f @TellyStern @MrFoPow @jswifty250 WW1&amp;2, Korea,  Vietnam, Slave trade embargo during the 1800's"	"c_sonne"	"2012-12-30 19:02:29"
"285460861999525888"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Astronaut_4_SP"	"2012-12-30 19:02:27"
"285460782949486595"	"About Travelling: : French restaurant in Saigon Vietnam http://t.co/6VxwzXze"	"cashcoming"	"2012-12-30 19:02:08"
"285460753656451072"	"RT @i_Zeem: Free My Lil CousinBoogie....Talk To Him The Other Day I 4got He Said What's Up 21st n Vietnam !&gt; where dats @?"	"waldorfsfinest"	"2012-12-30 19:02:01"
"285460712812314624"	"Indonesia will be more than happy to having you here hehe RT @DiaFramps: Thanks for having me Vietnam! http://t.co/tWNe9CrK"	"adhikomty"	"2012-12-30 19:01:52"
"285460575159459841"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Rosapascuu"	"2012-12-30 19:01:19"
"285460504632233984"	"About Travelling: : French restaurant in Saigon Vietnam http://t.co/6VxwzXze"	"cashcoming"	"2012-12-30 19:01:02"
"285460500588929024"	"Free My Lil CousinBoogie....Talk To Him The Other Day I 4got He Said What's Up 21st n Vietnam !"	"i_Zeem"	"2012-12-30 19:01:01"
"285460441759625218"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"LenaMarie_XX"	"2012-12-30 19:00:47"
"285460398696706050"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"gogoo_ozpina"	"2012-12-30 19:00:37"
"285460364857053186"	"RT @NickKaram22: I'm having Vietnam flashbacks of working at Szalays @gavoon15 #ineedhelp"	"gavoon15"	"2012-12-30 19:00:29"
"285460282141196288"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"lifeincartoon"	"2012-12-30 19:00:09"
"285460282120237056"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"karol_gp"	"2012-12-30 19:00:09"
"285460273547055104"	"@chuckcomeau #bestmemories2012 : watching SP live at MTV EXIT Vietnam. You guys rock!! XD"	"justhang"	"2012-12-30 19:00:07"
"285460200742346752"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"KiaraRamirez11"	"2012-12-30 18:59:50"
"285460161001312257"	"I'm having Vietnam flashbacks of working at Szalays @gavoon15 #ineedhelp"	"NickKaram22"	"2012-12-30 18:59:40"
"285460074133069824"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"JustAnAstronaut"	"2012-12-30 18:59:19"
"285460066595909632"	"#OnThisDay 1972: Vietnam War: The United States halts heavy bombing of North Vietnam."	"fer_schez"	"2012-12-30 18:59:18"
"285460055871062016"	"Sitting at a bar, I said out loud that there was no point to the Vietnam war. Little did I know I was sitting in between two Vietnam vets."	"mskayfaye"	"2012-12-30 18:59:15"
"285460047356645376"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"JannaLoveSP"	"2012-12-30 18:59:13"
"285459983477391360"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"SimplePlanPeru"	"2012-12-30 18:58:58"
"285459973528494080"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"_gonetoosoon"	"2012-12-30 18:58:55"
"285459903341002752"	"RT @gailmegann: There's only one thing I can say about the war in Vietnam..........And that's all I have to say about that."	"mykeltidecker"	"2012-12-30 18:58:39"
"285459866011713537"	""Please sign here... Thank you. And please tell Mr. Nixon we send our best w @ Independence Palace, Vietnam. http://t.co/irdyObdx"	"KenzieDelaine"	"2012-12-30 18:58:30"
"285459752987807744"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Eliiana_Ca"	"2012-12-30 18:58:03"
"285459702668738561"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"amerrickkan"	"2012-12-30 18:57:51"
"285459690412986368"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"2LefebvresWife_"	"2012-12-30 18:57:48"
"285459654442627072"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"ihatemarkhoppus"	"2012-12-30 18:57:39"
"285459576608931840"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"likeacovergirl"	"2012-12-30 18:57:21"
"285459549136252928"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"istheeclimb"	"2012-12-30 18:57:14"
"285459546619654145"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"mskendiss"	"2012-12-30 18:57:14"
"285459533218869248"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"EmelineRock"	"2012-12-30 18:57:10"
"285459530438021121"	"About Travelling: : French restaurant in Saigon Vietnam http://t.co/6VxwzXze"	"cashcoming"	"2012-12-30 18:57:10"
"285459511416848384"	"Check out http://t.co/CgxRmt9O #vietnam #vietnamese #singapore #canadian #canada #indonesia #business #happy #mlm #pho #love #yum #smile"	"delanstar"	"2012-12-30 18:57:05"
"285459501564456961"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"AstronautSP_03"	"2012-12-30 18:57:03"
"285459493112909824"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Paula_SPLover"	"2012-12-30 18:57:01"
"285459487865839616"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"viruela1SP"	"2012-12-30 18:57:00"
"285459449718661121"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"SP_saved_me"	"2012-12-30 18:56:51"
"285459406374703105"	"There's only one thing I can say about the war in Vietnam..........And that's all I have to say about that."	"gailmegann"	"2012-12-30 18:56:40"
"285459350682759169"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Astronaut_SP_"	"2012-12-30 18:56:27"
"285459306810314752"	"@kohyuze I tot at vietnam tat time u sleep later"	"hengjh7"	"2012-12-30 18:56:16"
"285459287407480832"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Ciccii_"	"2012-12-30 18:56:12"
"285459286438604801"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"angielefebvre"	"2012-12-30 18:56:12"
"285459218264387584"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"_suckitandsee_"	"2012-12-30 18:55:55"
"285459203169087489"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"AstronautPJer"	"2012-12-30 18:55:52"
"285459194981806080"	""Excuse me sir, there are some tanks at the gate and they are not drinking B @ Independence Palace, Vietnam. http://t.co/keQ1giW7"	"KenzieDelaine"	"2012-12-30 18:55:50"
"285459118356037633"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"DiggyJalex"	"2012-12-30 18:55:32"
"285459101973102592"	"About Travelling: : French restaurant in Saigon Vietnam http://t.co/6VxwzXze"	"cashcoming"	"2012-12-30 18:55:28"
"285459046998347776"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"Luisapunkr0cker"	"2012-12-30 18:55:15"
"285458965851152384"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"spsavedmylife1"	"2012-12-30 18:54:55"
"285458950244147200"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"sciennon"	"2012-12-30 18:54:51"
"285458931994742787"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"PilarDiNardo"	"2012-12-30 18:54:47"
"285458900663275520"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"MariaRatatoui"	"2012-12-30 18:54:40"
"285458893067411456"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"SimplyAnastin"	"2012-12-30 18:54:38"
"285458885106614272"	"RT @chuckcomeau: Playing tons of new countries like India, Vietnam, Portugal, Peru, Columbia, Equator, Guatemala, Sick tours in Canada, Australia and Europe"	"mojitojamjam"	"2012-12-30 18:54:36"
